TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC
2 0 5 2 0 0 2 3 58 0 1 37 58 95 3 2 1 3 3 37 3 37 1 2 0 0 27.0
1 0 10 1 0 0 1 9 86 0 1 47 86 696 3 4 1 3 3 47 5 47 1 2 0 1 246.0
2 0 15 2 0 0 5 10 450 9 2 30 575 606 9 7 5 14 14 45 12 45 2 2 0 0 593.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 387 0 2 1 0 0 -1 3 -1 0 2 0 0 84.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 65.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 83 0 0 1 0 0 -1 1 -1 0 3 0 0 41.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 213 0 2 0 0 0 -1 2 -1 0 2 0 0 31.0
1 0 8 1 0 0 1 7 41 0 1 16 41 511 3 4 0 3 3 16 4 16 1 2 0 0 144.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 3.0
3 0 11 2 0 0 2 9 32 3 2 25 58 109 3 5 0 6 6 25 5 34 2 3 1 0 101.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 22.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 1 0 0 -1 1 -1 0 2 1 0 27.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 3 0 0 26.0
2 0 6 2 0 0 3 3 67 0 1 47 67 67 6 2 3 6 6 47 5 47 1 2 5 0 73.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 1 0 0 19.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 0 1 18.0
1 0 9 1 0 0 2 7 85 4 2 29 128 163 4 4 2 7 7 29 6 49 2 1 0 0 42.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 54 0 1 0 0 0 -1 1 -1 0 2 0 0 9.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 27 0 1 0 0 0 -1 1 -1 0 2 0 0 14.0
1 0 6 1 0 0 2 4 17 0 1 1 17 27 3 2 0 3 3 1 2 1 1 4 0 0 19.0
3 0 17 3 7 1 7 10 223 0 1 27 347 562 7 6 6 4 11 50 12 50 2 3 0 2 436.0
2 0 5 2 0 0 0 5 1108 0 1 44 1108 1108 5 4 0 5 5 44 4 44 1 2 0 0 89.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 75 0 1 0 0 0 -1 1 -1 0 2 0 0 20.0
2 0 8 2 0 0 2 6 36 3 2 26 39 52 3 2 2 6 6 26 4 49 2 2 0 0 7.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 326 0 1 0 0 0 -1 1 -1 0 2 1 0 59.0
2 0 5 2 3 1 3 2 38 0 0 52 38 162 3 1 2 0 3 52 3 52 1 2 3 0 59.0
3 0 10 2 0 0 1 9 55 4 2 1 107 128 4 6 0 7 7 1 6 31 2 3 0 0 93.0
1 0 8 1 0 0 0 8 17 0 1 1 17 299 3 3 0 3 3 1 3 1 1 3 0 1 55.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 1 0 0 0 -1 1 -1 0 1 0 0 8.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 69.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 87.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 14 0 1 0 0 0 -1 1 -1 0 3 0 0 39.0
0 0 6 0 0 0 3 3 0 0 0 -1 0 91 0 1 0 0 0 -1 1 -1 0 4 0 0 67.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 63.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 30 0 1 0 0 0 -1 1 -1 0 5 0 0 81.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 26 0 1 0 0 0 -1 1 -1 0 2 0 0 8.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 346 0 1 0 0 0 -1 1 -1 0 3 1 0 28.0
3 0 7 3 5 1 6 1 264 0 0 51 264 313 5 0 4 0 5 51 4 51 1 4 2 0 152.0
2 0 9 2 5 1 5 4 1151 0 1 41 2030 2030 5 3 4 4 9 54 7 54 2 2 2 0 855.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 5.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 246 0 1 0 0 0 -1 1 -1 0 3 0 0 4.0
2 0 4 2 0 0 3 1 68 0 1 49 68 70 3 0 2 3 3 49 2 49 1 2 2 0 36.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 36 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 0 88.0
3 0 5 3 0 0 0 5 22 0 1 4 22 26 3 3 0 3 3 4 3 4 1 5 0 0 39.0
1 0 6 1 0 0 0 6 19 0 1 1 19 140 3 2 0 3 3 1 2 1 1 2 0 0 80.0
0 0 4 0 0 0 3 1 0 0 0 -1 0 174 0 0 1 0 0 -1 1 -1 0 2 0 0 107.0
3 0 6 3 4 1 4 2 91 0 0 51 91 106 4 1 3 0 4 51 4 51 1 3 0 1 74.0
3 0 5 3 4 1 4 1 92 0 0 51 92 92 4 0 3 0 4 51 3 51 1 4 3 0 21.0
2 0 4 2 0 0 1 3 13 0 1 39 13 20 3 2 0 3 3 39 2 39 1 2 1 1 38.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 67 0 1 0 0 0 -1 1 -1 0 2 1 0 6.0
3 0 35 3 0 0 7 28 14958 20 2 6 16020 16020 20 26 7 35 35 6 33 39 2 3 1 4 1054.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 18 0 0 1 0 0 -1 1 -1 0 1 0 0 4.0
2 0 10 2 0 0 6 4 519 0 1 44 519 519 10 3 6 10 10 44 9 44 1 2 3 0 207.0
2 0 5 2 5 1 5 0 48 0 0 53 48 48 5 0 4 0 5 53 4 53 1 2 6 0 157.0
2 0 10 2 0 0 4 6 139 0 1 44 139 215 8 4 4 8 8 44 8 44 1 2 3 0 135.0
3 0 5 3 0 0 2 3 484 0 1 46 484 519 4 2 1 4 4 46 3 46 1 3 1 0 148.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 10 0 1 0 0 0 -1 1 -1 0 3 0 0 8.0
2 0 7 2 0 0 3 4 29 0 1 47 29 83 3 1 2 3 3 47 3 47 1 2 1 1 218.0
11 0 33 8 0 0 7 26 223 13 4 1 725 725 13 22 7 33 33 39 29 39 4 11 5 1 236.0
3 0 23 3 4 1 4 19 649 12 2 13 1066 2799 12 15 3 16 20 13 18 52 3 3 1 2 1050.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 83.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 14.0
3 0 6 3 0 0 4 2 80 0 1 46 80 87 4 1 3 4 4 46 4 46 1 4 2 0 386.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 76.0
2 0 7 2 0 0 3 4 26 0 1 39 26 44 4 3 1 4 4 39 4 39 1 2 2 2 49.0
3 0 3 3 3 1 3 0 19 0 0 55 19 19 3 0 2 0 3 55 2 55 1 3 0 0 59.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 59.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 51.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 5 0 0 1 0 0 -1 1 -1 0 1 0 0 33.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 20.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 26 0 0 0 0 0 -1 0 -1 0 2 1 0 61.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0
3 0 6 3 3 1 3 3 27 0 0 52 27 219 3 1 2 0 3 52 3 52 1 3 0 0 57.0
1 0 4 1 0 0 1 3 11 0 1 1 11 25 3 2 0 3 3 1 2 1 1 2 0 0 10.0
2 0 5 2 0 0 1 4 10 0 1 1 10 130 3 2 0 3 3 1 2 1 1 4 1 0 34.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 45.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 53 0 1 0 0 0 -1 1 -1 0 3 1 0 12.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 230 0 0 1 0 0 -1 1 -1 0 1 0 0 136.0
4 0 13 4 5 1 5 8 67 3 2 16 168 341 5 5 4 6 11 51 9 51 3 4 0 0 234.0
3 0 10 3 0 0 4 6 552 0 1 44 552 559 9 5 3 9 9 44 8 44 1 3 10 2 139.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 58 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0
2 0 14 2 0 0 2 12 74 0 1 43 74 724 4 7 0 4 4 43 7 43 1 3 1 2 234.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 524 0 0 1 0 0 -1 1 -1 0 4 1 0 48.0
1 0 3 1 0 0 1 2 139 0 1 48 139 139 3 1 1 3 3 48 2 48 1 1 2 0 58.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 24.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 58 0 1 1 0 0 -1 2 -1 0 1 1 0 94.0
5 0 13 4 0 0 7 6 305 7 2 17 394 486 7 2 6 10 10 49 8 49 2 5 3 0 152.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 24 0 0 1 0 0 -1 1 -1 0 2 3 0 65.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 37 0 0 1 0 0 -1 1 -1 0 1 0 0 4.0
2 0 8 2 0 0 4 4 928 5 2 28 1144 1144 5 2 4 8 8 48 6 48 2 2 5 0 208.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 201 0 0 0 0 0 -1 0 -1 0 1 2 0 66.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 17 0 1 0 0 0 -1 1 -1 0 3 0 0 9.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 3 0 0 8.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 53.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 40 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 61 0 1 1 0 0 -1 2 -1 0 3 5 0 96.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 174 0 1 0 0 0 -1 1 -1 0 1 0 0 54.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 60 0 2 0 0 0 -1 2 -1 0 2 0 0 81.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 307 0 1 0 0 0 -1 1 -1 0 2 0 0 100.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 28.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 20 0 1 0 0 0 -1 1 -1 0 3 0 0 352.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 1 0 0 28.0
2 0 9 2 0 0 3 6 164 0 1 48 164 301 5 3 3 5 5 48 6 48 1 2 0 0 58.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 132 0 1 0 0 0 -1 1 -1 0 2 0 0 52.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 120 0 0 1 0 0 -1 1 -1 0 3 1 0 47.0
3 0 5 3 0 0 0 5 20 0 1 4 20 182 3 2 0 3 3 4 2 4 1 5 0 0 66.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 28 0 1 0 0 0 -1 1 -1 0 3 0 0 24.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 98 0 2 0 0 0 -1 2 -1 0 4 0 0 87.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 83 0 0 1 0 0 -1 1 -1 0 1 0 0 14.0
0 0 5 0 0 0 0 5 0 0 0 -1 0 30 0 1 0 0 0 -1 1 -1 0 4 0 0 63.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 10.0
0 0 9 0 0 0 2 7 0 0 0 -1 0 226 0 2 1 0 0 -1 3 -1 0 3 3 2 434.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 80 0 2 0 0 0 -1 2 -1 0 3 1 0 13.0
3 0 11 3 0 0 4 7 253 7 2 34 365 365 7 5 4 11 11 45 9 45 2 3 10 1 159.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 20 0 1 0 0 0 -1 1 -1 0 3 0 0 40.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 127.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 23 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 8 0 0 1 0 0 -1 1 -1 0 2 0 0 7.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 32.0
0 0 9 0 0 0 2 7 0 0 0 -1 0 313 0 3 1 0 0 -1 4 -1 0 2 0 0 60.0
3 0 3 3 0 0 0 3 18 0 1 4 18 18 3 2 0 3 3 4 2 4 1 3 0 0 45.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 60.0
6 0 17 6 0 0 10 7 2006 0 1 42 2006 2006 17 6 10 17 17 42 16 42 1 6 20 1 790.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 3 1 0 12.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 1 0 0 32.0
3 0 9 3 0 0 3 6 120 0 1 45 120 248 5 4 1 5 5 45 5 45 1 4 1 1 254.0
0 0 7 0 0 0 0 7 0 0 0 -1 0 98 0 3 0 0 0 -1 3 -1 0 5 0 0 88.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 91.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 1 0 0 -1 1 -1 0 1 0 0 45.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 8.0
2 0 5 2 0 0 2 3 118 0 1 47 118 151 3 2 0 3 3 47 2 47 1 2 4 0 65.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 42 0 1 0 0 0 -1 1 -1 0 3 0 0 11.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 2 0 1 90.0
2 0 8 1 0 0 0 8 75 3 2 1 120 186 3 4 0 6 6 1 4 17 2 2 1 0 40.0
1 0 7 1 0 0 1 6 135 0 1 38 135 185 4 4 0 4 4 38 4 38 1 2 5 0 68.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 26 0 1 1 0 0 -1 2 -1 0 2 0 0 21.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 37 0 1 1 0 0 -1 2 -1 0 2 0 0 3.0
3 0 5 3 0 0 1 4 18 0 1 1 18 254 3 2 0 3 3 1 2 1 1 3 1 0 44.0
2 0 6 2 0 0 1 5 172 0 1 1 172 383 3 3 0 3 3 1 3 1 1 3 1 0 54.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 1 0 0 -1 1 -1 0 1 1 0 18.0
0 0 8 0 0 0 3 5 0 0 0 -1 0 1187 0 1 0 0 0 -1 1 -1 0 4 0 0 624.0
0 0 8 0 0 0 1 7 0 0 0 -1 0 1815 0 3 0 0 0 -1 3 -1 0 3 2 0 473.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 3 0 0 4.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 2 0 0 19.0
3 0 5 3 0 0 3 2 98 0 1 48 98 104 4 1 2 4 4 48 3 48 1 3 3 0 40.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 29 0 1 0 0 0 -1 1 -1 0 2 0 0 20.0
2 0 6 2 5 1 6 0 106 0 0 51 106 122 5 0 4 0 5 51 4 51 1 2 2 0 115.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 19 0 1 0 0 0 -1 1 -1 0 2 1 0 74.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 160 0 1 0 0 0 -1 1 -1 0 4 1 0 81.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0
2 0 7 2 0 0 4 3 413 0 1 46 413 513 4 2 2 4 4 46 4 46 1 2 2 2 698.0
1 0 6 1 3 1 4 2 83 0 0 54 83 92 3 1 2 0 3 54 3 54 1 2 1 0 60.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 12.0
2 0 6 2 0 0 3 3 207 0 1 45 207 295 5 2 2 5 5 45 4 45 1 2 0 0 277.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 3 0 0 10.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 37 0 1 0 0 0 -1 1 -1 0 2 0 1 30.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 1 0 0 -1 1 -1 0 2 0 0 13.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 8.0
2 0 5 2 0 0 1 4 31 0 1 1 31 374 3 2 0 3 3 1 2 1 1 2 1 0 9.0
2 0 5 2 0 0 3 2 33 0 1 49 33 42 4 0 3 4 4 49 3 49 1 2 0 0 8.0
3 0 13 2 3 1 6 7 87 4 3 30 236 236 4 4 5 10 13 49 9 57 4 3 4 0 132.0
4 0 18 4 0 0 5 13 271 7 3 30 438 3148 7 7 5 13 13 47 12 47 3 4 1 2 440.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 27 0 1 0 0 0 -1 1 -1 0 2 0 0 14.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 1 4 0 71.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 0 28.0
0 0 4 0 0 0 4 0 0 0 0 -1 0 77 0 0 2 0 0 -1 2 -1 0 2 5 0 7.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 419 0 2 0 0 0 -1 2 -1 0 2 0 0 121.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 1 16.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 26.0
0 0 7 0 0 0 1 6 0 0 0 -1 0 763 0 2 0 0 0 -1 2 -1 0 2 0 1 273.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 53 0 0 0 0 0 -1 0 -1 0 1 2 0 26.0
5 0 5 5 5 1 5 0 63 0 0 55 63 63 5 0 4 0 5 55 4 55 1 5 0 2 268.0
3 0 12 3 0 0 2 10 912 3 2 16 948 2895 3 6 1 6 6 16 7 44 2 3 2 1 381.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 21.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 3 0 0 4.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 25 0 1 0 0 0 -1 1 -1 0 4 0 0 5.0
2 0 6 1 0 0 1 5 59 3 2 38 74 74 3 3 1 6 6 38 4 45 2 2 3 0 19.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0
3 0 8 3 0 0 7 1 887 0 1 49 887 887 8 0 7 8 8 49 7 49 1 3 5 0 854.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 0 404.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 0 76.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 95 0 1 0 0 0 -1 1 -1 0 2 0 0 15.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 4.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 11.0
1 0 6 1 0 0 1 5 251 0 1 45 251 266 4 3 1 4 4 45 4 45 1 3 0 0 87.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 1 0 0 0 0 0 -1 0 -1 0 1 0 0 63.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 137.0
0 0 5 0 0 0 4 1 0 0 0 -1 0 66 0 0 2 0 0 -1 2 -1 0 3 4 0 486.0
1 0 4 1 0 0 0 4 478 0 1 46 478 478 4 3 0 4 4 46 3 46 1 1 0 0 272.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 69 0 1 0 0 0 -1 1 -1 0 2 3 0 55.0
2 0 8 2 0 0 1 7 156 0 1 38 156 170 6 5 0 6 6 38 5 38 1 2 1 0 41.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 13 0 1 0 0 0 -1 1 -1 0 2 0 0 13.0
2 0 10 2 0 0 2 8 97 0 1 39 97 391 3 2 1 3 3 39 3 39 1 9 0 0 228.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 39 0 1 0 0 0 -1 1 -1 0 2 1 0 19.0
3 0 12 2 0 0 4 8 211 5 3 23 271 289 5 4 4 11 11 48 8 48 3 3 1 0 45.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 3 0 0 16.0
3 0 8 3 0 0 1 7 46 0 1 1 46 357 5 4 0 5 5 1 4 1 1 3 1 1 114.0
3 0 6 3 3 1 3 3 78 0 0 57 78 91 3 1 2 0 3 57 3 57 1 5 0 1 65.0
4 0 16 3 4 1 5 11 240 0 1 46 394 1194 4 4 4 4 8 46 8 54 2 8 1 3 970.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 48.0
2 0 17 1 0 0 2 15 451 5 3 1 557 639 5 10 1 13 13 1 11 44 3 5 2 0 327.0
3 0 10 3 6 1 6 4 65 0 0 50 65 562 6 2 5 0 6 50 7 50 1 3 10 0 412.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 4 0 1 0 0 0 -1 1 -1 0 2 0 0 22.0
3 0 10 3 0 0 2 8 92 0 1 1 92 764 4 4 0 4 4 1 4 1 1 4 4 1 253.0
2 0 6 2 0 0 3 3 14 0 1 39 14 47 3 2 1 3 3 39 3 39 1 2 2 2 67.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 19.0
4 0 9 3 0 0 3 6 210 4 2 4 218 429 4 2 3 7 7 49 5 49 2 4 3 0 270.0
1 0 4 1 0 0 1 3 36 0 1 42 36 42 3 2 0 3 3 42 2 42 1 1 0 0 382.0
3 0 16 3 3 1 6 10 300 6 2 30 425 599 6 7 5 11 14 47 12 57 3 3 3 1 293.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 24.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 54 0 1 0 0 0 -1 1 -1 0 2 1 0 5.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 31 0 0 0 0 0 -1 0 -1 0 1 0 0 71.0
2 0 12 1 0 0 3 9 125 5 2 1 188 236 5 6 1 8 8 1 7 22 2 3 0 0 110.0
3 0 6 3 0 0 0 6 7 0 1 4 7 13 3 3 0 3 3 4 3 4 1 4 0 0 178.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 18 0 0 1 0 0 -1 1 -1 0 2 2 0 35.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 73 0 1 0 0 0 -1 1 -1 0 4 0 0 14.0
7 0 13 6 0 0 3 10 311 7 2 30 480 557 7 6 3 10 10 44 9 44 2 8 2 0 30.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 148.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0
0 0 9 0 0 0 1 8 0 0 0 -1 0 5576 0 2 0 0 0 -1 2 -1 0 2 2 1 247.0
3 0 8 3 0 0 1 7 73 0 1 38 73 73 8 6 1 8 8 38 7 38 1 3 8 1 144.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 29 0 0 0 0 0 -1 0 -1 0 2 0 0 28.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 143 0 1 0 0 0 -1 1 -1 0 2 0 0 51.0
2 0 3 2 3 1 3 0 130 0 0 54 130 130 3 0 2 0 3 54 2 54 1 2 5 0 118.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 11.0
