TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal bugs GapSize BurstSize
0 0 2 0 0 0 0 2 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 7 2 0 0 1 6 51 0 1 41 51 286 3 3 1 3 3 41 4 41 1 4 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 133 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 23 0 1 0 0 0 -1 1 -1 0 1 0 3 3
7 0 18 7 0 0 5 13 320 8 2 14 404 498 8 8 5 14 14 40 13 40 2 7 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 7 0 0 0 0 7 0 0 0 -1 0 447 0 2 0 0 0 -1 2 -1 0 4 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 19 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 102 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 119 0 0 0 0 0 -1 0 -1 0 4 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 42 0 1 0 0 0 -1 1 -1 0 3 1 3 3
3 0 17 3 3 1 3 14 1429 7 2 2 1695 1850 7 9 2 11 14 2 11 46 3 3 3 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
3 0 7 3 3 1 3 4 31 0 0 48 31 102 3 1 2 0 3 48 3 48 1 4 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 43 0 0 1 0 0 -1 1 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 18 0 0 1 0 0 -1 1 -1 0 3 0 3 3
4 0 12 3 0 0 3 9 237 5 2 28 301 772 5 6 3 10 10 28 9 41 2 4 0 3 3
4 0 22 3 0 0 6 16 4413 11 2 15 4636 4659 11 13 6 21 21 15 19 35 2 4 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 8 0 0 0 2 6 0 0 0 -1 0 64 0 2 0 0 0 -1 2 -1 0 5 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 35 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 66 0 0 0 0 0 -1 0 -1 0 3 0 3 3
3 0 3 3 0 0 0 3 31 0 1 35 31 31 3 2 0 3 3 35 2 35 1 3 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 45 0 1 0 0 0 -1 1 -1 0 3 0 3 3
1 0 10 1 0 0 3 7 91 4 2 18 143 190 4 3 2 7 7 41 5 41 2 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 85 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 1036 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 19 0 0 0 0 0 -1 0 -1 0 1 0 3 3
4 0 11 4 0 0 4 7 107 5 2 29 144 164 5 4 3 9 9 29 7 40 2 4 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 28 0 1 0 0 0 -1 1 -1 0 1 0 3 3
2 0 4 2 0 0 0 4 18 0 1 28 18 26 3 2 0 3 3 28 2 28 1 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 47 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 7 2 0 0 0 7 402 0 1 16 402 569 4 3 0 4 4 16 3 16 1 4 0 3 3
2 0 8 2 0 0 2 6 272 5 2 32 316 316 5 4 2 8 8 39 6 39 2 2 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 122 0 1 1 0 0 -1 2 -1 0 3 0 3 3
2 0 5 2 0 0 0 5 151 0 1 35 151 391 3 3 0 3 3 35 3 35 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 235 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 37 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 9 3 0 0 2 7 49 3 2 21 75 106 3 2 2 6 6 21 4 42 2 4 0 3 3
0 0 8 0 0 0 1 7 0 0 0 -1 0 68 0 1 0 0 0 -1 1 -1 0 4 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 371 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 28 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 5 0 0 0 0 5 0 0 0 -1 0 181 0 2 0 0 0 -1 2 -1 0 3 0 3 3
2 0 6 2 0 0 0 6 21 0 1 35 21 368 4 3 0 4 4 35 3 35 1 3 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 621 0 0 0 0 0 -1 0 -1 0 2 0 3 3
1 0 7 1 0 0 2 5 31 0 1 35 31 57 4 3 1 4 4 35 4 35 1 1 0 3 3
2 0 7 2 0 0 0 7 21 0 1 29 21 44 4 4 0 4 4 29 4 29 1 3 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 80 0 0 0 0 0 -1 0 -1 0 4 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 151 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 464 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 6 2 0 0 1 5 31 0 1 29 31 36 4 3 0 4 4 29 3 29 1 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 81 0 1 1 0 0 -1 2 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 40 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 71 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 4 2 0 0 0 4 33 0 1 31 33 70 3 2 0 3 3 31 2 31 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 42 0 0 0 0 0 -1 0 -1 0 2 0 3 3
1 0 12 1 5 1 5 7 538 0 1 27 649 649 7 6 4 7 12 27 10 44 2 1 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 163 0 1 0 0 0 -1 1 -1 0 4 1 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 111 0 1 0 0 0 -1 1 -1 0 4 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 312 0 0 1 0 0 -1 1 -1 0 2 0 3 3
2 0 7 2 0 0 0 7 116 0 1 17 116 180 3 3 0 3 3 17 3 17 1 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 32 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 51 0 1 1 0 0 -1 2 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 130 0 0 1 0 0 -1 1 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 28 0 1 0 0 0 -1 1 -1 0 3 0 3 3
2 0 6 2 0 0 2 4 69 0 1 39 69 69 6 3 2 6 6 39 5 39 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 196 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 6 2 0 0 2 4 27 0 1 35 27 562 3 2 0 3 3 35 2 35 1 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 69 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 111 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 5 2 0 0 0 5 18 0 1 35 18 171 3 2 0 3 3 35 2 35 1 3 0 3 3
2 0 9 2 0 0 1 8 95 0 1 12 95 108 6 5 1 6 6 12 6 12 1 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 29 0 0 0 0 0 -1 0 -1 0 2 0 3 3
5 0 12 5 0 0 2 10 32 0 1 32 32 580 5 4 0 5 5 32 4 32 1 5 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 42 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 188 0 1 0 0 0 -1 1 -1 0 3 1 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 47 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 3 0 3 3
3 0 6 3 0 0 4 2 185 0 1 40 185 196 5 1 3 5 5 40 4 40 1 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 1 1 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 9 3 0 0 2 7 133 0 1 33 133 275 7 6 0 7 7 33 6 33 1 4 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 1 3 3
2 0 5 2 0 0 0 5 567 0 1 35 567 575 4 3 0 4 4 35 3 35 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 40 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 68 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 28 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 492 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 20 0 1 0 0 0 -1 1 -1 0 2 0 3 3
5 0 9 3 0 0 2 7 108 4 2 30 143 153 4 4 2 8 8 30 6 39 2 5 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 5 2 0 0 1 4 538 0 1 31 538 572 3 2 1 3 3 31 3 31 1 2 0 3 3
2 0 11 2 0 0 1 10 50 4 2 11 68 245 4 6 0 7 7 32 6 32 2 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 112 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 8 2 0 0 0 8 79 0 1 19 79 128 5 4 0 5 5 19 4 19 1 3 0 3 3
2 0 7 2 3 1 4 3 96 0 0 43 96 189 3 1 2 0 3 43 3 43 1 2 0 3 3
1 0 3 1 0 0 0 3 33 0 1 32 33 33 3 2 0 3 3 32 2 32 1 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
1 0 5 1 3 1 3 2 30 0 0 44 30 39 3 1 2 0 3 44 3 44 1 1 0 3 3
3 0 21 3 0 0 3 18 452 13 2 14 501 593 13 15 3 19 19 14 18 38 2 3 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 154 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 31 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 3 3
1 0 8 1 0 0 1 7 114 0 1 29 114 184 3 3 0 3 3 29 3 29 1 2 1 3 3
1 0 6 1 0 0 0 6 34 0 1 22 34 59 3 3 0 3 3 22 3 22 1 2 0 3 3
0 0 5 0 0 0 0 5 0 0 0 -1 0 21 0 1 0 0 0 -1 1 -1 0 3 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 8 0 0 0 2 6 0 0 0 -1 0 22 0 3 1 0 0 -1 4 -1 0 2 0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 4 2 0 0 0 4 31 0 1 31 31 1437 3 2 0 3 3 31 2 31 1 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 35 0 1 1 0 0 -1 2 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 79 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 46 0 0 0 0 0 -1 0 -1 0 3 0 3 3
2 0 8 2 0 0 0 8 40 0 1 40 40 118 3 4 0 3 3 40 4 40 1 4 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 813 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 1 3 3
1 0 8 1 0 0 2 6 248 0 1 19 248 271 4 3 1 4 4 19 4 19 1 3 1 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 82 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 8 2 0 0 2 6 108 0 1 39 108 306 4 3 1 4 4 39 4 39 1 4 0 3 3
5 0 13 4 0 0 1 12 92 3 2 29 146 313 3 7 0 6 6 29 7 40 2 7 1 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 134 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 4 2 0 0 0 4 26 0 1 36 26 32 3 2 0 3 3 36 2 36 1 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
3 0 10 3 0 0 2 8 31 3 2 12 50 80 3 5 1 6 6 12 6 32 2 5 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 25 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 36 0 1 0 0 0 -1 1 -1 0 3 0 3 3
2 0 6 2 0 0 1 5 14 0 1 32 14 129 3 2 0 3 3 32 2 32 1 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 4 2 4 1 4 0 143 0 0 44 143 143 4 0 3 0 4 44 3 44 1 2 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 78 0 0 0 0 0 -1 0 -1 0 1 0 3 3
8 0 21 5 6 1 6 15 510 6 2 8 907 2019 6 10 5 11 17 8 15 43 3 8 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 76 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 4 2 0 0 0 4 15 0 1 31 15 42 3 2 0 3 3 31 2 31 1 3 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 41 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 13 3 0 0 2 11 171 4 2 29 326 398 4 4 2 7 7 41 6 41 2 4 1 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 15 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 6 0 0 0 3 3 0 0 0 -1 0 24 0 1 1 0 0 -1 2 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
3 0 11 3 0 0 3 8 3381 0 1 35 3381 3533 8 5 2 8 8 35 7 35 1 4 1 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 78 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 3 0 3 3
3 0 16 3 0 0 5 11 561 0 1 32 561 593 13 8 5 13 13 32 13 32 1 3 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 161 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 28 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 65 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 3 2 3 1 3 0 70 0 0 44 70 70 3 0 2 0 3 44 2 44 1 2 0 3 3
2 0 4 2 0 0 0 4 30 0 1 33 30 30 4 3 0 4 4 33 3 33 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
3 0 3 3 0 0 0 3 29 0 1 32 29 29 3 2 0 3 3 32 2 32 1 3 0 3 3
2 0 7 2 0 0 1 6 25 0 1 29 25 50 4 3 0 4 4 29 3 29 1 2 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 9 2 0 0 0 9 192 0 1 17 192 278 5 5 0 5 5 17 5 17 1 5 0 3 3
